CODCLI,CODART,Cliente,Pais,Comunidad autÃ³noma,Provincia,Zona,ArtÃ­culo,Serie,Nfactura,Fecha,Unidades,Precio,Costo,status,name_complete
1,9,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S1,795,42648,3,"404,99","344,24",Confirmed,Juan Carlos González
2,1,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S1,796,42648,15,"581,64","581,64",Pending,María Fernanda López
2,2,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S1,797,42648,15,"123,49","123,49",Confirmed,María Fernanda López
2,4,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S1,798,42648,15,"284,99","284,99",Pending,María Fernanda López
2,5,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. B,S1,799,42648,15,"522,49","522,49",Pending,María Fernanda López
2,6,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S1,800,42648,30,"47,49","47,49",Pending,María Fernanda López
2,7,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S1,801,42648,30,"56,99","56,99",Pending,María Fernanda López
2,8,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta paseo,S1,802,42648,30,"170,99","170,99",Confirmed,María Fernanda López
2,11,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S1,803,42648,30,"569,99","569,99",Delivered,María Fernanda López
2,10,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S1,804,42648,3,"227,99","227,99",Confirmed,María Fernanda López
2,12,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S1,805,42648,15,"45,18","45,18",Returned,María Fernanda López
2,13,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S1,806,42648,15,"45,59","45,59",Pending,María Fernanda López
2,14,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S1,807,42648,15,"66,61","66,61",Shipped,María Fernanda López
2,15,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S1,808,42648,15,"51,52","51,52",Pending,María Fernanda López
2,3,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta dual,S1,809,42648,3,"332,49","332,49",Confirmed,María Fernanda López
2,9,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S1,810,42648,3,"427,49","427,49",Shipped,María Fernanda López
4,1,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S1,811,42650,13,"581,64","581,64",Returned,Ana Patricia Martínez
4,2,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S1,812,42650,9,"123,49","123,49",Returned,Ana Patricia Martínez
4,4,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S1,813,42650,13,"284,99","284,99",Returned,Ana Patricia Martínez
4,6,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S1,814,42650,21,"47,49","47,49",Returned,Ana Patricia Martínez
4,7,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S1,815,42650,18,"56,99","56,99",Confirmed,Ana Patricia Martínez
4,10,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S1,816,42650,15,"227,99","227,99",Returned,Ana Patricia Martínez
4,12,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S1,817,42650,15,"45,18","45,18",Confirmed,Ana Patricia Martínez
4,14,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S1,818,42650,30,"66,61","66,61",Shipped,Ana Patricia Martínez
4,9,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S1,819,42650,15,"427,49","427,49",Pending,Ana Patricia Martínez
6,1,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S1,820,42653,12,"612,25","612,25",Returned,Luisa Margarita Ramírez
6,4,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S1,821,42653,21,"299,99","299,99",Returned,Luisa Margarita Ramírez
6,11,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S1,822,42653,18,"599,99","599,99",Shipped,Luisa Margarita Ramírez
6,13,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S1,823,42653,13,"47,99","47,99",Returned,Luisa Margarita Ramírez
6,14,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S1,824,42653,21,"70,12","70,12",Shipped,Luisa Margarita Ramírez
6,15,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S1,825,42653,22,"54,23","54,23",Delivered,Luisa Margarita Ramírez
11,1,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera,S1,826,42658,21,"581,64","581,64",Pending,Daniel Esteban Morales
11,4,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera mod. A,S1,827,42658,22,"284,99","284,99",Delivered,Daniel Esteban Morales
11,5,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera mod. B,S1,828,42658,19,"522,49","522,49",Returned,Daniel Esteban Morales
11,3,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta dual,S1,829,42658,20,"332,49","332,49",Confirmed,Daniel Esteban Morales
15,1,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera,S1,830,42663,21,"612,25","520,41",Delivered,Fernando Andrés Ortega
15,2,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta mountain infantil,S1,831,42663,16,"129,99","110,49",Returned,Fernando Andrés Ortega
15,5,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera mod. B,S1,832,42663,19,"549,99","467,49",Delivered,Fernando Andrés Ortega
15,8,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta paseo,S1,833,42663,3,"179,99","152,99",Pending,Fernando Andrés Ortega
15,14,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,EmpuÃ±adura,S1,834,42663,30,"70,12","59,6",Returned,Fernando Andrés Ortega
15,15,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Gafas,S1,835,42663,60,"54,23","46,1",Delivered,Fernando Andrés Ortega
15,9,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta tres asientos,S1,836,42663,20,"449,99","382,49",Returned,Fernando Andrés Ortega
18,1,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta carrera,S1,837,42668,18,"581,64","436,23",Shipped,Margarita Susana Rivas
18,2,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta mountain infantil,S1,838,42668,16,"123,49","103,73",Confirmed,Margarita Susana Rivas
18,8,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta paseo,S1,839,42668,20,"170,99","145,34",Pending,Margarita Susana Rivas
18,12,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Asiento para bicicleta velocidad,S1,840,42668,45,"45,18","37,95",Pending,Margarita Susana Rivas
18,9,MELVIN ANTONIO MIRANDA,NICARAGUA,LEON,LEON,Centro,Bicicleta tres asientos,S1,841,42668,20,"427,49","363,37",Returned,Margarita Susana Rivas
21,1,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta carrera,S1,842,42670,12,"551,02","413,27",Shipped,Rafael Enrique Ruiz
21,2,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta mountain infantil,S1,843,42670,9,"116,99","99,44",Confirmed,Rafael Enrique Ruiz
21,5,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta carrera mod. B,S1,844,42670,7,"494,99","395,99",Pending,Rafael Enrique Ruiz
21,8,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta paseo,S1,845,42670,3,"161,99","137,69",Returned,Rafael Enrique Ruiz
21,12,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Asiento para bicicleta velocidad,S1,846,42670,30,"42,8","35,95",Confirmed,Rafael Enrique Ruiz
21,14,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,EmpuÃ±adura,S1,847,42670,30,"63,11","53,01",Pending,Rafael Enrique Ruiz
3,1,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera,S1,848,42679,8,"551,02","418,78",Returned,José Manuel Rodríguez
3,2,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta mountain infantil,S1,849,42679,22,"116,99","98,27",Pending,José Manuel Rodríguez
3,5,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera mod. B,S1,850,42679,22,"494,99","391,04",Shipped,José Manuel Rodríguez
3,7,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Mountain bike,S1,851,42679,22,"53,99","45,35",Shipped,José Manuel Rodríguez
3,11,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera modelo C,S1,852,42679,22,"539,99","426,59",Shipped,José Manuel Rodríguez
3,10,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Monociclo,S1,853,42679,6,"215,99","183,59",Pending,José Manuel Rodríguez
3,12,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Asiento para bicicleta velocidad,S1,854,42679,8,"42,8","36,38",Pending,José Manuel Rodríguez
3,13,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Casco bicicleta,S1,855,42679,32,"43,19","36,28",Pending,José Manuel Rodríguez
3,15,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Gafas,S1,856,42679,32,"48,81",41,Pending,José Manuel Rodríguez
3,9,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta tres asientos,S1,857,42679,6,"404,99","344,24",Confirmed,José Manuel Rodríguez
5,1,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera,S1,858,42682,21,"581,64","436,23",Returned,Carlos Eduardo Pérez
5,2,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta mountain infantil,S1,859,42682,19,"123,49","103,73",Pending,Carlos Eduardo Pérez
5,4,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera mod. A,S1,860,42682,25,"284,99","225,14",Delivered,Carlos Eduardo Pérez
5,7,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Mountain bike,S1,861,42682,19,"56,99","47,87",Returned,Carlos Eduardo Pérez
5,11,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera modelo C,S1,862,42682,19,"569,99","450,29",Delivered,Carlos Eduardo Pérez
5,10,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Monociclo,S1,863,42682,16,"227,99","191,51",Delivered,Carlos Eduardo Pérez
5,13,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Casco bicicleta,S1,864,42682,64,"45,59","38,3",Delivered,Carlos Eduardo Pérez
5,15,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Gafas,S1,865,42682,129,"51,52","43,28",Confirmed,Carlos Eduardo Pérez
6,1,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S1,866,42684,12,"612,25","612,25",Confirmed,Luisa Margarita Ramírez
6,4,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S1,867,42684,22,"299,99","299,99",Delivered,Luisa Margarita Ramírez
6,11,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S1,868,42684,19,"599,99","599,99",Pending,Luisa Margarita Ramírez
6,13,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S1,869,42684,14,"47,99","47,99",Returned,Luisa Margarita Ramírez
6,14,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S1,870,42684,22,"70,12","70,12",Shipped,Luisa Margarita Ramírez
6,15,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S1,871,42684,24,"54,23","54,23",Delivered,Luisa Margarita Ramírez
9,2,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta mountain infantil,S1,872,42686,25,"123,49","123,49",Returned,Jorge Alberto Vargas
9,4,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta carrera mod. A,S1,873,42686,25,"284,99","284,99",Confirmed,Jorge Alberto Vargas
9,7,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Mountain bike,S1,874,42686,6,"56,99","56,99",Returned,Jorge Alberto Vargas
9,8,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta paseo,S1,875,42686,4,"170,99","170,99",Shipped,Jorge Alberto Vargas
9,10,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Monociclo,S1,876,42686,20,"227,99","227,99",Returned,Jorge Alberto Vargas
9,3,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta dual,S1,877,42686,20,"332,49","332,49",Confirmed,Jorge Alberto Vargas
9,9,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta tres asientos,S1,878,42686,20,"427,49","427,49",Confirmed,Jorge Alberto Vargas
10,1,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Bicicleta carrera,S1,879,42689,32,"581,64","523,48",Shipped,Gabriela Mercedes Pineda
10,2,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Bicicleta mountain infantil,S1,880,42689,32,"123,49","111,14",Confirmed,Gabriela Mercedes Pineda
10,4,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Bicicleta carrera mod. A,S1,881,42689,24,"284,99","256,49",Shipped,Gabriela Mercedes Pineda
10,5,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Bicicleta carrera mod. B,S1,882,42689,32,"522,49","470,24",Shipped,Gabriela Mercedes Pineda
10,6,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Bicicleta infantil,S1,883,42689,32,"47,49","42,74",Shipped,Gabriela Mercedes Pineda
10,7,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Mountain bike,S1,884,42689,24,"56,99","51,29",Confirmed,Gabriela Mercedes Pineda
10,8,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Bicicleta paseo,S1,885,42689,24,"170,99","153,89",Delivered,Gabriela Mercedes Pineda
10,11,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Bicicleta carrera modelo C,S1,886,42689,4,"569,99","512,99",Delivered,Gabriela Mercedes Pineda
10,12,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Asiento para bicicleta velocidad,S1,887,42689,32,"45,18","40,66",Pending,Gabriela Mercedes Pineda
10,13,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Casco bicicleta,S1,888,42689,81,"45,59","41,03",Delivered,Gabriela Mercedes Pineda
10,14,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,EmpuÃ±adura,S1,889,42689,32,"66,61","59,95",Shipped,Gabriela Mercedes Pineda
10,15,EMILSE LAZO CASTELLON,NICARAGUA,CHONTALES,CHONTALES,Oeste,Gafas,S1,890,42689,64,"51,52","46,37",Pending,Gabriela Mercedes Pineda
12,1,ESTEBAN TOMAS RUEDA VALLECILLO,NICARAGUA,MANAGUA,MANAGUA,Oeste,Bicicleta carrera,S1,891,42694,22,"612,25","612,25",Shipped,Camila Sofía Castillo
12,2,ESTEBAN TOMAS RUEDA VALLECILLO,NICARAGUA,MANAGUA,MANAGUA,Oeste,Bicicleta mountain infantil,S1,892,42694,17,"129,99","129,99",Shipped,Camila Sofía Castillo
12,5,ESTEBAN TOMAS RUEDA VALLECILLO,NICARAGUA,MANAGUA,MANAGUA,Oeste,Bicicleta carrera mod. B,S1,893,42694,21,"549,99","549,99",Shipped,Camila Sofía Castillo
12,8,ESTEBAN TOMAS RUEDA VALLECILLO,NICARAGUA,MANAGUA,MANAGUA,Oeste,Bicicleta paseo,S1,894,42694,9,"179,99","179,99",Shipped,Camila Sofía Castillo
12,12,ESTEBAN TOMAS RUEDA VALLECILLO,NICARAGUA,MANAGUA,MANAGUA,Oeste,Asiento para bicicleta velocidad,S1,895,42694,32,"47,56","47,56",Pending,Camila Sofía Castillo
12,15,ESTEBAN TOMAS RUEDA VALLECILLO,NICARAGUA,MANAGUA,MANAGUA,Oeste,Gafas,S1,896,42694,64,"54,23","54,23",Confirmed,Camila Sofía Castillo
12,3,ESTEBAN TOMAS RUEDA VALLECILLO,NICARAGUA,MANAGUA,MANAGUA,Oeste,Bicicleta dual,S1,897,42694,20,"349,99","349,99",Delivered,Camila Sofía Castillo
13,1,JOSE ABRAHAM PALACIOS MARADIAGA,NICARAGUA,BOACO,BOACO,Oeste,Bicicleta carrera,S1,898,42694,22,"551,02","413,27",Pending,Ricardo Emilio Sánchez
13,2,JOSE ABRAHAM PALACIOS MARADIAGA,NICARAGUA,BOACO,BOACO,Oeste,Bicicleta mountain infantil,S1,899,42694,17,"116,99","98,27",Delivered,Ricardo Emilio Sánchez
13,4,JOSE ABRAHAM PALACIOS MARADIAGA,NICARAGUA,BOACO,BOACO,Oeste,Bicicleta carrera mod. A,S1,900,42694,24,"269,99","213,29",Shipped,Ricardo Emilio Sánchez
13,5,JOSE ABRAHAM PALACIOS MARADIAGA,NICARAGUA,BOACO,BOACO,Oeste,Bicicleta carrera mod. B,S1,901,42694,21,"494,99","391,04",Confirmed,Ricardo Emilio Sánchez
13,12,JOSE ABRAHAM PALACIOS MARADIAGA,NICARAGUA,BOACO,BOACO,Oeste,Asiento para bicicleta velocidad,S1,902,42694,32,"42,8","35,95",Returned,Ricardo Emilio Sánchez
13,13,JOSE ABRAHAM PALACIOS MARADIAGA,NICARAGUA,BOACO,BOACO,Oeste,Casco bicicleta,S1,903,42694,81,"43,19","36,28",Confirmed,Ricardo Emilio Sánchez
13,3,JOSE ABRAHAM PALACIOS MARADIAGA,NICARAGUA,BOACO,BOACO,Oeste,Bicicleta dual,S1,904,42694,20,"314,99","267,74",Pending,Ricardo Emilio Sánchez
15,1,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera,S1,905,42694,22,"612,25","520,41",Pending,Fernando Andrés Ortega
15,2,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta mountain infantil,S1,906,42694,17,"129,99","110,49",Confirmed,Fernando Andrés Ortega
15,5,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera mod. B,S1,907,42694,21,"549,99","467,49",Returned,Fernando Andrés Ortega
15,8,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta paseo,S1,908,42694,3,"179,99","152,99",Pending,Fernando Andrés Ortega
15,14,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,EmpuÃ±adura,S1,909,42694,32,"70,12","59,6",Returned,Fernando Andrés Ortega
15,15,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Gafas,S1,910,42694,64,"54,23","46,1",Confirmed,Fernando Andrés Ortega
15,9,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta tres asientos,S1,911,42694,20,"449,99","382,49",Delivered,Fernando Andrés Ortega
16,1,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta carrera,S1,912,42695,22,"551,02","413,27",Confirmed,Valeria Beatriz Herrera
16,2,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta mountain infantil,S1,913,42695,17,"116,99","98,27",Delivered,Valeria Beatriz Herrera
16,8,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta paseo,S1,914,42695,19,"161,99","136,07",Returned,Valeria Beatriz Herrera
16,10,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Monociclo,S1,915,42695,20,"215,99","183,59",Delivered,Valeria Beatriz Herrera
16,12,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Asiento para bicicleta velocidad,S1,916,42695,32,"42,8","35,95",Delivered,Valeria Beatriz Herrera
16,15,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Gafas,S1,917,42695,64,"48,81",41,Pending,Valeria Beatriz Herrera
19,4,"DEPORTES PALMERA, S.A.",NICARAGUA,CHONTALES,CHONTALES,Centro,Bicicleta carrera mod. A,S1,918,42699,12,"269,99","213,29",Pending,Diego Alejandro Núñez
19,5,"DEPORTES PALMERA, S.A.",NICARAGUA,CHONTALES,CHONTALES,Centro,Bicicleta carrera mod. B,S1,919,42699,4,"494,99","395,99",Shipped,Diego Alejandro Núñez
19,8,"DEPORTES PALMERA, S.A.",NICARAGUA,CHONTALES,CHONTALES,Centro,Bicicleta paseo,S1,920,42699,4,"161,99","137,69",Delivered,Diego Alejandro Núñez
1,1,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S1,921,42709,17,"551,02","446,33",Shipped,Juan Carlos González
1,2,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S1,922,42709,34,100,100,Pending,Juan Carlos González
1,4,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S1,923,42709,17,"269,99","207,89",Pending,Juan Carlos González
1,5,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. B,S1,924,42709,17,"494,99","381,14",Pending,Juan Carlos González
1,6,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S1,925,42709,17,"44,99","37,79",Returned,Juan Carlos González
1,7,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S1,926,42709,34,"53,99","45,35",Shipped,Juan Carlos González
1,8,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta paseo,S1,927,42709,17,"161,99","136,07",Delivered,Juan Carlos González
1,11,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S1,928,42709,34,"539,99","415,79",Confirmed,Juan Carlos González
1,10,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S1,929,42709,3,"215,99","183,59",Shipped,Juan Carlos González
1,12,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S1,930,42709,3,"42,8","36,38",Shipped,Juan Carlos González
1,13,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S1,931,42709,3,"43,19","36,71",Delivered,Juan Carlos González
1,14,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S1,932,42709,3,"63,11","53,64",Returned,Juan Carlos González
1,15,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S1,933,42709,3,"48,81","41,49",Returned,Juan Carlos González
1,3,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta dual,S1,934,42709,3,"314,99","267,74",Confirmed,Juan Carlos González
1,9,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S1,935,42709,3,"404,99","344,24",Delivered,Juan Carlos González
